 Time,X,V
 52.5500, -0.1825,  0.0184
 52.5600, -0.1843,  0.0165
 52.5700, -0.1860,  0.0146
 52.5800, -0.1874,  0.0127
 52.5900, -0.1887,  0.0108
 52.6000, -0.1898,  0.0089
 52.6100, -0.1907,  0.0070
 52.6200, -0.1914,  0.0050
 52.6300, -0.1919,  0.0031
 52.6400, -0.1922,  0.0012
 52.6500, -0.1923, -0.0007
 52.6600, -0.1922, -0.0027
 52.6700, -0.1920, -0.0046
 52.6800, -0.1915, -0.0065
 52.6900, -0.1909, -0.0084
 52.7000, -0.1900, -0.0103
 52.7100, -0.1890, -0.0121
 52.7200, -0.1878, -0.0140
 52.7300, -0.1864, -0.0158
 52.7400, -0.1848, -0.0177
 52.7500, -0.1830, -0.0195
 52.7600, -0.1811, -0.0213
 52.7700, -0.1790, -0.0230
 52.7800, -0.1767, -0.0247
 52.7900, -0.1742, -0.0264
 52.8000, -0.1715, -0.0281
 52.8100, -0.1687, -0.0298
 52.8200, -0.1657, -0.0314
 52.8300, -0.1626, -0.0330
 52.8400, -0.1593, -0.0345
 52.8500, -0.1559, -0.0360
 52.8600, -0.1523, -0.0375
 52.8700, -0.1485, -0.0389
 52.8800, -0.1446, -0.0403
 52.8900, -0.1406, -0.0416
 52.9000, -0.1364, -0.0429
 52.9100, -0.1321, -0.0442
 52.9200, -0.1277, -0.0454
 52.9300, -0.1232, -0.0466
 52.9400, -0.1185, -0.0477
 52.9500, -0.1137, -0.0488
 52.9600, -0.1089, -0.0498
 52.9700, -0.1039, -0.0507
 52.9800, -0.0988, -0.0516
 52.9900, -0.0937, -0.0525
 53.0000, -0.0884, -0.0533
 53.0100, -0.0831, -0.0541
 53.0200, -0.0777, -0.0548
 53.0300, -0.0722, -0.0554
 53.0400, -0.0667, -0.0560
 53.0500, -0.0611, -0.0565
 53.0600, -0.0554, -0.0570
 53.0700, -0.0497, -0.0574
 53.0800, -0.0440, -0.0577
 53.0900, -0.0382, -0.0580
 53.1000, -0.0324, -0.0583
 53.1100, -0.0266, -0.0585
 53.1200, -0.0207, -0.0586
 53.1300, -0.0149, -0.0586
 53.1400, -0.0090, -0.0586
 53.1500, -0.0031, -0.0586
 53.1600,  0.0027, -0.0585
 53.1700,  0.0086, -0.0583
 53.1800,  0.0144, -0.0581
 53.1900,  0.0202, -0.0578
 53.2000,  0.0260, -0.0574
 53.2100,  0.0317, -0.0570
 53.2200,  0.0374, -0.0566
 53.2300,  0.0431, -0.0560
 53.2400,  0.0487, -0.0555
 53.2500,  0.0542, -0.0548
 53.2600,  0.0597, -0.0542
 53.2700,  0.0651, -0.0534
 53.2800,  0.0705, -0.0526
 53.2900,  0.0757, -0.0518
 53.3000,  0.0809, -0.0509
 53.3100,  0.0860, -0.0500
 53.3200,  0.0910, -0.0490
 53.3300,  0.0959, -0.0480
 53.3400,  0.1007, -0.0469
 53.3500,  0.1054, -0.0458
 53.3600,  0.1100, -0.0446
 53.3700,  0.1144, -0.0434
 53.3800,  0.1188, -0.0421
 53.3900,  0.1230, -0.0408
 53.4000,  0.1271, -0.0395
 53.4100,  0.1310, -0.0381
 53.4200,  0.1348, -0.0367
 53.4300,  0.1385, -0.0353
 53.4400,  0.1420, -0.0338
 53.4500,  0.1454, -0.0323
 53.4600,  0.1487, -0.0308
 53.4700,  0.1517, -0.0292
 53.4800,  0.1547, -0.0276
 53.4900,  0.1574, -0.0260
 53.5000,  0.1600, -0.0244
 53.5100,  0.1625, -0.0227
 53.5200,  0.1647, -0.0210
 53.5300,  0.1668, -0.0193
 53.5400,  0.1688, -0.0176
 53.5500,  0.1705, -0.0159
 53.5600,  0.1721, -0.0141
 53.5700,  0.1735, -0.0124
 53.5800,  0.1748, -0.0106
 53.5900,  0.1758, -0.0088
 53.6000,  0.1767, -0.0071
 53.6100,  0.1774, -0.0053
 53.6200,  0.1779, -0.0035
 53.6300,  0.1783, -0.0017
 53.6400,  0.1785,  0.0001
 53.6500,  0.1785,  0.0019
 53.6600,  0.1783,  0.0037
 53.6700,  0.1779,  0.0054
 53.6800,  0.1774,  0.0072
 53.6900,  0.1766,  0.0089
 53.7000,  0.1757,  0.0107
 53.7100,  0.1747,  0.0124
 53.7200,  0.1734,  0.0141
 53.7300,  0.1720,  0.0158
 53.7400,  0.1704,  0.0175
 53.7500,  0.1687,  0.0192
 53.7600,  0.1668,  0.0208
 53.7700,  0.1647,  0.0224
 53.7800,  0.1624,  0.0240
 53.7900,  0.1600,  0.0256
 53.8000,  0.1575,  0.0271
 53.8100,  0.1548,  0.0286
 53.8200,  0.1519,  0.0301
 53.8300,  0.1489,  0.0315
 53.8400,  0.1457,  0.0330
 53.8500,  0.1424,  0.0343
 53.8600,  0.1390,  0.0357
 53.8700,  0.1354,  0.0370
 53.8800,  0.1317,  0.0382
 53.8900,  0.1279,  0.0395
 53.9000,  0.1240,  0.0406
 53.9100,  0.1199,  0.0418
 53.9200,  0.1157,  0.0429
 53.9300,  0.1114,  0.0439
 53.9400,  0.1071,  0.0449
 53.9500,  0.1026,  0.0459
 53.9600,  0.0980,  0.0468
 53.9700,  0.0933,  0.0477
 53.9800,  0.0885,  0.0485
 53.9900,  0.0837,  0.0492
 54.0000,  0.0788,  0.0500
 54.0100,  0.0738,  0.0506
 54.0200,  0.0687,  0.0512
 54.0300,  0.0636,  0.0518
 54.0400,  0.0584,  0.0523
 54.0500,  0.0532,  0.0527
 54.0600,  0.0479,  0.0531
 54.0700,  0.0426,  0.0535
 54.0800,  0.0372,  0.0538
 54.0900,  0.0319,  0.0540
 54.1000,  0.0265,  0.0542
 54.1100,  0.0210,  0.0543
 54.1200,  0.0156,  0.0544
 54.1300,  0.0102,  0.0544
 54.1400,  0.0047,  0.0544
 54.1500, -0.0007,  0.0543
 54.1600, -0.0061,  0.0542
 54.1700, -0.0116,  0.0540
 54.1800, -0.0170,  0.0537
 54.1900, -0.0223,  0.0534
 54.2000, -0.0277,  0.0531
 54.2100, -0.0330,  0.0526
 54.2200, -0.0382,  0.0522
 54.2300, -0.0435,  0.0517
 54.2400, -0.0486,  0.0511
 54.2500, -0.0537,  0.0505
 54.2600, -0.0588,  0.0498
 54.2700, -0.0638,  0.0491
 54.2800, -0.0687,  0.0484
 54.2900, -0.0735,  0.0475
 54.3000, -0.0783,  0.0467
 54.3100, -0.0829,  0.0458
 54.3200, -0.0875,  0.0448
 54.3300, -0.0920,  0.0439
 54.3400, -0.0964,  0.0428
 54.3500, -0.1007,  0.0418
 54.3600, -0.1048,  0.0406
 54.3700, -0.1089,  0.0395
 54.3800, -0.1129,  0.0383
 54.3900, -0.1167,  0.0371
 54.4000, -0.1204,  0.0358
 54.4100, -0.1240,  0.0345
 54.4200, -0.1274,  0.0332
 54.4300, -0.1308,  0.0319
 54.4400, -0.1339,  0.0305
 54.4500, -0.1370,  0.0290
 54.4600, -0.1399,  0.0276
 54.4700, -0.1427,  0.0261
 54.4800, -0.1453,  0.0246
 54.4900, -0.1477,  0.0231
 54.5000, -0.1500,  0.0216
 54.5100, -0.1522,  0.0200
 54.5200, -0.1542,  0.0185
 54.5300, -0.1561,  0.0169
 54.5400, -0.1577,  0.0153
 54.5500, -0.1593,  0.0137
 54.5600, -0.1606,  0.0120
 54.5700, -0.1618,  0.0104
 54.5800, -0.1629,  0.0088
 54.5900, -0.1638,  0.0071
 54.6000, -0.1645,  0.0054
 54.6100, -0.1650,  0.0038
 54.6200, -0.1654,  0.0021
 54.6300, -0.1656,  0.0005
 54.6400, -0.1657, -0.0012
 54.6500, -0.1655, -0.0028
 54.6600, -0.1653, -0.0045
 54.6700, -0.1648, -0.0061
 54.6800, -0.1642, -0.0078
 54.6900, -0.1634, -0.0094
 54.7000, -0.1625, -0.0110
 54.7100, -0.1614, -0.0126
 54.7200, -0.1601, -0.0142
 54.7300, -0.1587, -0.0157
 54.7400, -0.1571, -0.0173
 54.7500, -0.1554, -0.0188
 54.7600, -0.1535, -0.0203
 54.7700, -0.1515, -0.0218
 54.7800, -0.1493, -0.0233
 54.7900, -0.1470, -0.0247
 54.8000, -0.1445, -0.0261
 54.8100, -0.1419, -0.0275
 54.8200, -0.1391, -0.0288
 54.8300, -0.1363, -0.0302
 54.8400, -0.1332, -0.0314
 54.8500, -0.1301, -0.0327
 54.8600, -0.1268, -0.0339
 54.8700, -0.1234, -0.0351
 54.8800, -0.1199, -0.0363
 54.8900, -0.1163, -0.0374
 54.9000, -0.1126, -0.0384
 54.9100, -0.1087, -0.0395
 54.9200, -0.1048, -0.0404
 54.9300, -0.1007, -0.0414
 54.9400, -0.0966, -0.0423
 54.9500, -0.0924, -0.0432
 54.9600, -0.0880, -0.0440
 54.9700, -0.0836, -0.0447
 54.9800, -0.0792, -0.0455
 54.9900, -0.0746, -0.0461
 55.0000, -0.0700, -0.0468
 55.0100, -0.0653, -0.0474
 55.0200, -0.0606, -0.0479
 55.0300, -0.0558, -0.0484
 55.0400, -0.0510, -0.0488
 55.0500, -0.0461, -0.0492
 55.0600, -0.0412, -0.0495
 55.0700, -0.0362, -0.0498
 55.0800, -0.0312, -0.0501
 55.0900, -0.0262, -0.0503
 55.1000, -0.0212, -0.0504
 55.1100, -0.0162, -0.0505
 55.1200, -0.0111, -0.0505
 55.1300, -0.0061, -0.0505
 55.1400, -0.0010, -0.0504
 55.1500,  0.0040, -0.0503
 55.1600,  0.0091, -0.0502
 55.1700,  0.0141, -0.0499
 55.1800,  0.0191, -0.0497
 55.1900,  0.0240, -0.0494
 55.2000,  0.0290, -0.0490
 55.2100,  0.0339, -0.0486
 55.2200,  0.0387, -0.0481
 55.2300,  0.0435, -0.0476
 55.2400,  0.0483, -0.0471
 55.2500,  0.0530, -0.0465
 55.2600,  0.0577, -0.0458
 55.2700,  0.0622, -0.0451
 55.2800,  0.0668, -0.0444
 55.2900,  0.0712, -0.0436
 55.3000,  0.0756, -0.0428
 55.3100,  0.0798, -0.0419
 55.3200,  0.0840, -0.0410
 55.3300,  0.0881, -0.0401
 55.3400,  0.0921, -0.0391
 55.3500,  0.0960, -0.0381
 55.3600,  0.0998, -0.0370
 55.3700,  0.1035, -0.0359
 55.3800,  0.1071, -0.0348
 55.3900,  0.1106, -0.0336
 55.4000,  0.1140, -0.0325
 55.4100,  0.1172, -0.0312
 55.4200,  0.1204, -0.0300
 55.4300,  0.1234, -0.0287
 55.4400,  0.1262, -0.0274
 55.4500,  0.1290, -0.0261
 55.4600,  0.1316, -0.0247
 55.4700,  0.1340, -0.0233
 55.4800,  0.1364, -0.0219
 55.4900,  0.1386, -0.0205
 55.5000,  0.1406, -0.0191
 55.5100,  0.1425, -0.0176
 55.5200,  0.1443, -0.0162
 55.5300,  0.1459, -0.0147
 55.5400,  0.1474, -0.0132
 55.5500,  0.1487, -0.0117
 55.5600,  0.1499, -0.0102
 55.5700,  0.1509, -0.0086
 55.5800,  0.1517, -0.0071
 55.5900,  0.1525, -0.0056
 55.6000,  0.1530, -0.0040
 55.6100,  0.1534, -0.0025
 55.6200,  0.1537, -0.0009
 55.6300,  0.1538,  0.0006
 55.6400,  0.1537,  0.0021
 55.6500,  0.1535,  0.0037
 55.6600,  0.1531,  0.0052
 55.6700,  0.1526,  0.0067
 55.6800,  0.1519,  0.0082
 55.6900,  0.1511,  0.0097
 55.7000,  0.1501,  0.0112
 55.7100,  0.1490,  0.0127
 55.7200,  0.1478,  0.0141
 55.7300,  0.1463,  0.0156
 55.7400,  0.1448,  0.0170
 55.7500,  0.1431,  0.0184
 55.7600,  0.1412,  0.0198
 55.7700,  0.1393,  0.0211
 55.7800,  0.1371,  0.0225
 55.7900,  0.1349,  0.0238
 55.8000,  0.1325,  0.0251
 55.8100,  0.1300,  0.0264
 55.8200,  0.1274,  0.0276
 55.8300,  0.1246,  0.0288
 55.8400,  0.1217,  0.0300
 55.8500,  0.1187,  0.0311
 55.8600,  0.1156,  0.0322
 55.8700,  0.1124,  0.0333
 55.8800,  0.1091,  0.0343
 55.8900,  0.1056,  0.0353
 55.9000,  0.1021,  0.0363
 55.9100,  0.0985,  0.0372
 55.9200,  0.0948,  0.0381
 55.9300,  0.0909,  0.0390
 55.9400,  0.0870,  0.0398
 55.9500,  0.0831,  0.0406
 55.9600,  0.0790,  0.0413
 55.9700,  0.0749,  0.0420
 55.9800,  0.0707,  0.0426
 55.9900,  0.0664,  0.0432
 56.0000,  0.0621,  0.0438
 56.0100,  0.0577,  0.0443
 56.0200,  0.0533,  0.0448
 56.0300,  0.0488,  0.0452
 56.0400,  0.0443,  0.0456
 56.0500,  0.0397,  0.0459
 56.0600,  0.0351,  0.0462
 56.0700,  0.0305,  0.0464
 56.0800,  0.0259,  0.0466
 56.0900,  0.0212,  0.0467
 56.1000,  0.0166,  0.0468
 56.1100,  0.0119,  0.0469
 56.1200,  0.0072,  0.0469
 56.1300,  0.0025,  0.0468
 56.1400, -0.0022,  0.0467
 56.1500, -0.0069,  0.0466
 56.1600, -0.0115,  0.0464
 56.1700, -0.0162,  0.0462
 56.1800, -0.0208,  0.0459
 56.1900, -0.0254,  0.0456
 56.2000, -0.0299,  0.0452
 56.2100, -0.0345,  0.0448
 56.2200, -0.0389,  0.0444
 56.2300, -0.0434,  0.0439
 56.2400, -0.0478,  0.0433
 56.2500, -0.0521,  0.0427
 56.2600, -0.0564,  0.0421
 56.2700, -0.0606,  0.0414
 56.2800, -0.0647,  0.0407
 56.2900, -0.0688,  0.0400
 56.3000, -0.0728,  0.0392
 56.3100, -0.0767,  0.0384
 56.3200, -0.0805,  0.0375
 56.3300, -0.0843,  0.0366
 56.3400, -0.0879,  0.0357
 56.3500, -0.0915,  0.0347
 56.3600, -0.0950,  0.0337
 56.3700, -0.0983,  0.0327
 56.3800, -0.1016,  0.0316
 56.3900, -0.1048,  0.0305
 56.4000, -0.1078,  0.0294
 56.4100, -0.1108,  0.0282
 56.4200, -0.1136,  0.0270
 56.4300, -0.1163,  0.0258
 56.4400, -0.1189,  0.0246
 56.4500, -0.1213,  0.0234
 56.4600, -0.1237,  0.0221
 56.4700, -0.1259,  0.0208
 56.4800, -0.1280,  0.0195
 56.4900, -0.1299,  0.0182
 56.5000, -0.1317,  0.0168
 56.5100, -0.1334,  0.0155
 56.5200, -0.1349,  0.0141
 56.5300, -0.1364,  0.0127
 56.5400, -0.1376,  0.0113
 56.5500, -0.1388,  0.0099
 56.5600, -0.1397,  0.0085
 56.5700, -0.1406,  0.0071
 56.5800, -0.1413,  0.0056
 56.5900, -0.1419,  0.0042
 56.6000, -0.1423,  0.0028
 56.6100, -0.1426,  0.0014
 56.6200, -0.1427, -0.0001
 56.6300, -0.1427, -0.0015
 56.6400, -0.1425, -0.0029
 56.6500, -0.1422, -0.0043
 56.6600, -0.1418, -0.0058
 56.6700, -0.1412, -0.0072
 56.6800, -0.1405, -0.0086
 56.6900, -0.1397, -0.0099
 56.7000, -0.1387, -0.0113
 56.7100, -0.1375, -0.0127
 56.7200, -0.1363, -0.0140
 56.7300, -0.1349, -0.0153
 56.7400, -0.1333, -0.0166
 56.7500, -0.1317, -0.0179
 56.7600, -0.1299, -0.0192
 56.7700, -0.1280, -0.0205
 56.7800, -0.1259, -0.0217
 56.7900, -0.1237, -0.0229
 56.8000, -0.1215, -0.0241
 56.8100, -0.1190, -0.0252
 56.8200, -0.1165, -0.0264
 56.8300, -0.1139, -0.0275
 56.8400, -0.1111, -0.0285
 56.8500, -0.1083, -0.0296
 56.8600, -0.1053, -0.0306
 56.8700, -0.1023, -0.0316
 56.8800, -0.0991, -0.0325
 56.8900, -0.0959, -0.0334
 56.9000, -0.0925, -0.0343
 56.9100, -0.0891, -0.0351
 56.9200, -0.0856, -0.0359
 56.9300, -0.0820, -0.0367
 56.9400, -0.0783, -0.0374
 56.9500, -0.0746, -0.0381
 56.9600, -0.0708, -0.0388
 56.9700, -0.0669, -0.0394
 56.9800, -0.0630, -0.0399
 56.9900, -0.0590, -0.0405
 57.0000, -0.0549, -0.0410
 57.0100, -0.0508, -0.0414
 57.0200, -0.0467, -0.0418
 57.0300, -0.0425, -0.0422
 57.0400, -0.0383, -0.0425
 57.0500, -0.0340, -0.0428
 57.0600, -0.0298, -0.0430
 57.0700, -0.0255, -0.0432
 57.0800, -0.0211, -0.0433
 57.0900, -0.0168, -0.0434
 57.1000, -0.0125, -0.0435
 57.1100, -0.0081, -0.0435
 57.1200, -0.0038, -0.0435
 57.1300,  0.0006, -0.0434
 57.1400,  0.0049, -0.0433
 57.1500,  0.0093, -0.0431
 57.1600,  0.0136, -0.0429
 57.1700,  0.0179, -0.0427
 57.1800,  0.0221, -0.0424
 57.1900,  0.0264, -0.0421
 57.2000,  0.0306, -0.0417
 57.2100,  0.0348, -0.0413
 57.2200,  0.0389, -0.0409
 57.2300,  0.0430, -0.0404
 57.2400,  0.0470, -0.0398
 57.2500,  0.0510, -0.0393
 57.2600,  0.0549, -0.0387
 57.2700,  0.0588, -0.0380
 57.2800,  0.0626, -0.0373
 57.2900,  0.0663, -0.0366
 57.3000,  0.0700, -0.0359
 57.3100,  0.0736, -0.0351
 57.3200,  0.0771, -0.0342
 57.3300,  0.0805, -0.0334
 57.3400,  0.0838, -0.0325
 57.3500,  0.0871, -0.0316
 57.3600,  0.0903, -0.0306
 57.3700,  0.0933, -0.0297
 57.3800,  0.0963, -0.0286
 57.3900,  0.0991, -0.0276
 57.4000,  0.1019, -0.0265
 57.4100,  0.1046, -0.0255
 57.4200,  0.1071, -0.0244
 57.4300,  0.1095, -0.0232
 57.4400,  0.1119, -0.0221
 57.4500,  0.1141, -0.0209
 57.4600,  0.1162, -0.0197
 57.4700,  0.1181, -0.0185
 57.4800,  0.1200, -0.0173
 57.4900,  0.1217, -0.0160
 57.5000,  0.1233, -0.0148
 57.5100,  0.1248, -0.0135
 57.5200,  0.1261, -0.0122
 57.5300,  0.1274, -0.0109
 57.5400,  0.1284, -0.0096
 57.5500,  0.1294, -0.0083
 57.5600,  0.1302, -0.0070
 57.5700,  0.1309, -0.0057
 57.5800,  0.1315, -0.0044
 57.5900,  0.1319, -0.0030
 57.6000,  0.1322, -0.0017
 57.6100,  0.1324, -0.0004
 57.6200,  0.1325,  0.0010
 57.6300,  0.1324,  0.0023
 57.6400,  0.1321,  0.0036
 57.6500,  0.1318,  0.0049
 57.6600,  0.1313,  0.0062
 57.6700,  0.1307,  0.0075
 57.6800,  0.1299,  0.0088
 57.6900,  0.1290,  0.0101
 57.7000,  0.1280,  0.0113
 57.7100,  0.1269,  0.0126
 57.7200,  0.1256,  0.0138
 57.7300,  0.1242,  0.0150
 57.7400,  0.1227,  0.0163
 57.7500,  0.1211,  0.0174
 57.7600,  0.1194,  0.0186
 57.7700,  0.1175,  0.0198
 57.7800,  0.1155,  0.0209
 57.7900,  0.1134,  0.0220
 57.8000,  0.1113,  0.0231
 57.8100,  0.1089,  0.0241
 57.8200,  0.1065,  0.0251
 57.8300,  0.1040,  0.0262
 57.8400,  0.1014,  0.0271
 57.8500,  0.0987,  0.0281
 57.8600,  0.0959,  0.0290
 57.8700,  0.0930,  0.0299
 57.8800,  0.0900,  0.0307
 57.8900,  0.0869,  0.0316
 57.9000,  0.0838,  0.0323
 57.9100,  0.0805,  0.0331
 57.9200,  0.0772,  0.0338
 57.9300,  0.0738,  0.0345
 57.9400,  0.0704,  0.0352
 57.9500,  0.0669,  0.0358
 57.9600,  0.0633,  0.0364
 57.9700,  0.0597,  0.0369
 57.9800,  0.0560,  0.0374
 57.9900,  0.0522,  0.0379
 58.0000,  0.0484,  0.0383
 58.0100,  0.0446,  0.0387
 58.0200,  0.0407,  0.0390
 58.0300,  0.0368,  0.0393
 58.0400,  0.0329,  0.0396
 58.0500,  0.0289,  0.0398
 58.0600,  0.0250,  0.0400
 58.0700,  0.0210,  0.0402
 58.0800,  0.0169,  0.0403
 58.0900,  0.0129,  0.0404
 58.1000,  0.0089,  0.0404
 58.1100,  0.0048,  0.0404
 58.1200,  0.0008,  0.0403
 58.1300, -0.0032,  0.0402
 58.1400, -0.0073,  0.0401
 58.1500, -0.0113,  0.0399
 58.1600, -0.0153,  0.0397
 58.1700, -0.0192,  0.0395
 58.1800, -0.0232,  0.0392
 58.1900, -0.0271,  0.0388
 58.2000, -0.0310,  0.0385
 58.2100, -0.0348,  0.0381
 58.2200, -0.0386,  0.0376
 58.2300, -0.0424,  0.0371
 58.2400, -0.0461,  0.0366
 58.2500, -0.0498,  0.0361
 58.2600, -0.0534,  0.0355
 58.2700, -0.0569,  0.0349
 58.2800, -0.0604,  0.0342
 58.2900, -0.0638,  0.0335
 58.3000, -0.0672,  0.0328
 58.3100, -0.0705,  0.0320
 58.3200, -0.0737,  0.0313
 58.3300, -0.0768,  0.0304
 58.3400, -0.0798,  0.0296
 58.3500, -0.0828,  0.0287
 58.3600, -0.0857,  0.0278
 58.3700, -0.0885,  0.0269
 58.3800, -0.0911,  0.0259
 58.3900, -0.0937,  0.0250
 58.4000, -0.0962,  0.0240
 58.4100, -0.0986,  0.0229
 58.4200, -0.1009,  0.0219
 58.4300, -0.1031,  0.0208
 58.4400, -0.1052,  0.0198
 58.4500, -0.1072,  0.0187
 58.4600, -0.1090,  0.0175
 58.4700, -0.1108,  0.0164
 58.4800, -0.1124,  0.0153
 58.4900, -0.1140,  0.0141
 58.5000, -0.1154,  0.0129
 58.5100, -0.1167,  0.0117
 58.5200, -0.1178,  0.0105
 58.5300, -0.1189,  0.0093
 58.5400, -0.1198,  0.0081
 58.5500, -0.1206,  0.0069
 58.5600, -0.1213,  0.0057
 58.5700, -0.1219,  0.0044
 58.5800, -0.1223,  0.0032
 58.5900, -0.1227,  0.0020
 58.6000, -0.1229,  0.0008
 58.6100, -0.1229, -0.0005
 58.6200, -0.1229, -0.0017
 58.6300, -0.1227, -0.0029
 58.6400, -0.1224, -0.0041
 58.6500, -0.1220, -0.0054
 58.6600, -0.1215, -0.0066
 58.6700, -0.1208, -0.0078
 58.6800, -0.1200, -0.0090
 58.6900, -0.1191, -0.0101
 58.7000, -0.1181, -0.0113
 58.7100, -0.1170, -0.0125
 58.7200, -0.1158, -0.0136
 58.7300, -0.1144, -0.0147
 58.7400, -0.1129, -0.0158
 58.7500, -0.1113, -0.0169
 58.7600, -0.1097, -0.0180
 58.7700, -0.1079, -0.0190
 58.7800, -0.1060, -0.0201
 58.7900, -0.1039, -0.0211
 58.8000, -0.1018, -0.0221
 58.8100, -0.0996, -0.0230
 58.8200, -0.0973, -0.0240
 58.8300, -0.0949, -0.0249
 58.8400, -0.0924, -0.0258
 58.8500, -0.0899, -0.0266
 58.8600, -0.0872, -0.0275
 58.8700, -0.0845, -0.0283
 58.8800, -0.0816, -0.0290
 58.8900, -0.0787, -0.0298
 58.9000, -0.0758, -0.0305
 58.9100, -0.0727, -0.0312
 58.9200, -0.0696, -0.0318
 58.9300, -0.0664, -0.0324
 58.9400, -0.0632, -0.0330
 58.9500, -0.0599, -0.0336
 58.9600, -0.0565, -0.0341
 58.9700, -0.0531, -0.0346
 58.9800, -0.0496, -0.0350
 58.9900, -0.0461, -0.0354
 59.0000, -0.0426, -0.0358
 59.0100, -0.0390, -0.0361
 59.0200, -0.0354, -0.0364
 59.0300, -0.0318, -0.0367
 59.0400, -0.0281, -0.0369
 59.0500, -0.0244, -0.0371
 59.0600, -0.0207, -0.0373
 59.0700, -0.0170, -0.0374
 59.0800, -0.0132, -0.0374
 59.0900, -0.0095, -0.0375
 59.1000, -0.0057, -0.0375
 59.1100, -0.0020, -0.0374
 59.1200,  0.0018, -0.0374
 59.1300,  0.0055, -0.0373
 59.1400,  0.0092, -0.0371
 59.1500,  0.0129, -0.0369
 59.1600,  0.0166, -0.0367
 59.1700,  0.0203, -0.0365
 59.1800,  0.0239, -0.0362
 59.1900,  0.0276, -0.0358
 59.2000,  0.0311, -0.0355
 59.2100,  0.0347, -0.0351
 59.2200,  0.0382, -0.0346
 59.2300,  0.0417, -0.0342
 59.2400,  0.0451, -0.0337
 59.2500,  0.0484, -0.0331
 59.2600,  0.0518, -0.0326
 59.2700,  0.0550, -0.0320
 59.2800,  0.0582, -0.0313
 59.2900,  0.0613, -0.0307
 59.3000,  0.0644, -0.0300
 59.3100,  0.0674, -0.0293
 59.3200,  0.0703, -0.0285
 59.3300,  0.0732, -0.0277
 59.3400,  0.0760, -0.0269
 59.3500,  0.0786, -0.0261
 59.3600,  0.0813, -0.0253
 59.3700,  0.0838, -0.0244
 59.3800,  0.0862, -0.0235
 59.3900,  0.0886, -0.0226
 59.4000,  0.0908, -0.0216
 59.4100,  0.0930, -0.0207
 59.4200,  0.0951, -0.0197
 59.4300,  0.0970, -0.0187
 59.4400,  0.0989, -0.0177
 59.4500,  0.1007, -0.0166
 59.4600,  0.1023, -0.0156
 59.4700,  0.1039, -0.0145
 59.4800,  0.1053, -0.0134
 59.4900,  0.1067, -0.0124
 59.5000,  0.1079, -0.0113
 59.5100,  0.1090, -0.0101
 59.5200,  0.1100, -0.0090
 59.5300,  0.1109, -0.0079
 59.5400,  0.1117, -0.0068
 59.5500,  0.1124, -0.0056
 59.5600,  0.1130, -0.0045
 59.5700,  0.1134, -0.0034
 59.5800,  0.1138, -0.0022
 59.5900,  0.1140, -0.0011
 59.6000,  0.1141,  0.0001
 59.6100,  0.1141,  0.0012
 59.6200,  0.1140,  0.0023
 59.6300,  0.1137,  0.0035
 59.6400,  0.1134,  0.0046
 59.6500,  0.1129,  0.0057
 59.6600,  0.1124,  0.0068
 59.6700,  0.1117,  0.0079
 59.6800,  0.1109,  0.0090
 59.6900,  0.1100,  0.0101
 59.7000,  0.1090,  0.0112
 59.7100,  0.1078,  0.0123
 59.7200,  0.1066,  0.0133
 59.7300,  0.1053,  0.0143
 59.7400,  0.1038,  0.0154
 59.7500,  0.1023,  0.0164
 59.7600,  0.1007,  0.0173
 59.7700,  0.0989,  0.0183
 59.7800,  0.0971,  0.0193
 59.7900,  0.0952,  0.0202
 59.8000,  0.0932,  0.0211
 59.8100,  0.0911,  0.0220
 59.8200,  0.0889,  0.0228
 59.8300,  0.0866,  0.0236
 59.8400,  0.0842,  0.0245
 59.8500,  0.0818,  0.0252
 59.8600,  0.0792,  0.0260
 59.8700,  0.0767,  0.0267
 59.8800,  0.0740,  0.0274
 59.8900,  0.0712,  0.0281
 59.9000,  0.0684,  0.0287
 59.9100,  0.0656,  0.0293
 59.9200,  0.0626,  0.0299
 59.9300,  0.0596,  0.0305
 59.9400,  0.0566,  0.0310
 59.9500,  0.0535,  0.0315
 59.9600,  0.0503,  0.0319
 59.9700,  0.0471,  0.0324
 59.9800,  0.0439,  0.0328
 59.9900,  0.0406,  0.0331
 60.0000,  0.0373,  0.0334
 60.0100,  0.0340,  0.0337
 60.0200,  0.0306,  0.0340
 60.0300,  0.0272,  0.0342
 60.0400,  0.0238,  0.0344
 60.0500,  0.0203,  0.0345
 60.0600,  0.0169,  0.0347
 60.0700,  0.0134,  0.0347
 60.0800,  0.0100,  0.0348
 60.0900,  0.0065,  0.0348
 60.1000,  0.0030,  0.0348
 60.1100, -0.0005,  0.0347
 60.1200, -0.0040,  0.0346
 60.1300, -0.0074,  0.0345
 60.1400, -0.0109,  0.0343
 60.1500, -0.0143,  0.0341
 60.1600, -0.0177,  0.0339
 60.1700, -0.0211,  0.0337
 60.1800, -0.0245,  0.0334
 60.1900, -0.0278,  0.0330
 60.2000, -0.0311,  0.0327
 60.2100, -0.0344,  0.0323
 60.2200, -0.0376,  0.0319
 60.2300, -0.0408,  0.0314
 60.2400, -0.0439,  0.0309
 60.2500, -0.0470,  0.0304
 60.2600, -0.0501,  0.0298
 60.2700, -0.0530,  0.0293
 60.2800, -0.0560,  0.0287
 60.2900, -0.0588,  0.0280
 60.3000, -0.0616,  0.0274
 60.3100, -0.0644,  0.0267
